0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/template.js HTTP/1.1" 200 3337
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-ellent.png HTTP/1.1" 200 11141
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/faces/face5.jpg HTTP/1.1" 200 23829
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-mini.svg HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/other/navbar-cover.jpg HTTP/1.1" 200 428078
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/mdi/fonts/materialdesignicons-webfont.woff2?v=2.8.94 HTTP/1.1" 200 151728
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:18 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/jquery.cookie.js HTTP/1.1" 200 3121
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/admin/branch/2&?tenS= HTTP/1.1" 200 16674
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/mdi/css/materialdesignicons.min.css HTTP/1.1" 200 123197
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/css/vendor.bundle.base.css HTTP/1.1" 200 2444
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/css/style.css HTTP/1.1" 200 506978
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/js/vendor.bundle.base2.js HTTP/1.1" 200 89494
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/chart/Chart.min.js HTTP/1.1" 200 172812
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/hoverable-collapse.js HTTP/1.1" 200 830
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/off-canvas.js HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/template.js HTTP/1.1" 200 3337
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/jquery.cookie.js HTTP/1.1" 200 3121
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-ellent.png HTTP/1.1" 200 11141
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-mini.svg HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/faces/face5.jpg HTTP/1.1" 200 23829
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/other/navbar-cover.jpg HTTP/1.1" 200 428078
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/mdi/fonts/materialdesignicons-webfont.woff2?v=2.8.94 HTTP/1.1" 200 151728
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:25 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/jquery.cookie.js HTTP/1.1" 200 3121
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/admin/adorder/1& HTTP/1.1" 200 14812
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/css/vendor.bundle.base.css HTTP/1.1" 200 2444
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/mdi/css/materialdesignicons.min.css HTTP/1.1" 200 123197
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/css/style.css HTTP/1.1" 200 506978
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/js/vendor.bundle.base2.js HTTP/1.1" 200 89494
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/off-canvas.js HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/hoverable-collapse.js HTTP/1.1" 200 830
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/template.js HTTP/1.1" 200 3337
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/vendors/chart/Chart.min.js HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/js/jquery.cookie.js HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/js/jquery.cookie.js HTTP/1.1" 200 3121
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-ellent.png HTTP/1.1" 200 11141
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/logo-mini.svg HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/faces/face5.jpg HTTP/1.1" 200 23829
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/images/other/navbar-cover.jpg HTTP/1.1" 200 428078
0:0:0:0:0:0:0:1 - - [21/May/2022:00:02:28 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/assets-admin/vendors/mdi/fonts/materialdesignicons-webfont.woff2?v=2.8.94 HTTP/1.1" 200 151728
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/home HTTP/1.1" 200 21051
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/core-style.css HTTP/1.1" 200 45123
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/prettyPhoto.css HTTP/1.1" 200 19888
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/owl.carousel.min.css HTTP/1.1" 200 3351
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/bootstrap/style.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/style.css HTTP/1.1" 200 221891
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/owl.theme.default.min.css HTTP/1.1" 200 1013
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/bootstrap.min.css HTTP/1.1" 200 160392
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/position.css HTTP/1.1" 200 3418
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/owl.carousel.css HTTP/1.1" 200 4614
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/animate.css HTTP/1.1" 200 73641
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/magnific-popup.css HTTP/1.1" 200 5599
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/nice-select.css HTTP/1.1" 200 3909
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/css/jquery-ui.min.css HTTP/1.1" 200 17631
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/js/popper.min.js HTTP/1.1" 200 19033
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/js/suggestions.js HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/js/bootstrap.min.js HTTP/1.1" 200 63240
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/js/popper.js HTTP/1.1" 200 21003
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/img/logo_contact/tw.png HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [21/May/2022:00:04:07 +0700] "GET /Nhom15_DHKTPM15BTT_WWW/assets/img/logo_contact/dr.png HTTP/1.1" 200 790
